Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,ndre_mean,ndre_min,ndre_max,dia,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
143,2023-03-12,2,0.1524857864616377,0.1173848439821693,0.2127351664254703,-0.1856719906168975,-0.2393343419062027,-0.129781610794269,1.45775097067684,1.2982736572890026,1.6292760540970566,0.2811379075034256,0.2533333333333333,0.3199665831244778,0.1434969973675023,0.114366729678639,0.2366412213740458,0.023703144355317,0.0079155672823219,0.0555890026088701,0.080505952192722,0.029224346297517,0.148047229791099,1,1.2727276664780267,1.6045192908900288,1.624720582428159,1.61192740981348,1.5965839037932308,0.1412677163760785
144,2023-03-17,2,0.1672175636691844,0.1439555745407945,0.279833246482543,-0.1930555469060749,-0.2570869990224829,-0.1499254843517138,1.4795511121958538,1.35273492286115,1.6921052631578948,0.317254261399497,0.2940598919980363,0.3821046707934721,0.1456424388847234,0.121082621082621,0.2290945076694706,0.0314805568966458,0.020479302832244,0.0632271117855336,0.0928158534430231,0.0666666666666666,0.1319583056110002,6,1.2613344950785887,1.562632552090384,1.5782634736679055,1.5706570949687582,1.5650363412345167,0.6973982414765736
145,2023-03-22,2,0.1618978989209603,0.1374876360039564,0.2036836403033586,-0.2576781989387326,-0.3075755019402733,-0.2200288878189696,1.695249976548221,1.5641975308641975,1.888401559454191,0.2612679244362451,0.2393212404915155,0.2850678733031674,0.1687949253633606,0.1292073832790445,0.2983777520278099,0.0337358872272856,0.0173379567884769,0.07502679528403,0.0888472081779053,0.0575063613231552,0.1291624621594349,11,1.2499413236791506,1.5216013751610658,1.53302058486484,1.5298531268863387,1.5318526623320878,1.1133801617902581
146,2023-03-27,2,0.182444054482935,0.1387978142076502,0.2236773179675222,-0.2503146356705152,-0.3004156275976725,-0.223851095371438,1.6687023103581542,1.5768251273344651,1.8588403041825088,0.2752887430762277,0.2473246135552913,0.3048433048433048,0.210813239047909,0.1389793702497286,0.2850539291217258,0.0582837564902274,0.0328170123391966,0.0808467227748023,0.0981142510346747,0.0684657671164417,0.1241241241241241,16,1.2385481522797126,1.4814257601020737,1.488981363162712,1.4895592211669457,1.4973246303062926,1.4109999142809155
147,2023-04-26,2,0.3075192963543794,0.2431311560393986,0.3591106814886418,-0.0625039427015892,-0.1314102564102564,-0.0077572832270298,1.134298251815555,1.0156358582348854,1.3025830258302582,0.3083110668131355,0.2623318385650224,0.3624823695345557,0.5158978695669738,0.3902132998745296,0.6190758293838863,0.1549133287544019,0.1077525888609012,0.1813446969696969,0.2114423940356972,0.1572327044025157,0.2527667109340416,46,1.170189123883084,1.258338869024971,1.249432082119635,1.2607460495569378,1.2760636590772272,1.668928966502825
148,2023-05-01,2,0.3352234722443361,0.259825327510917,0.4051724137931034,-0.1466890100457352,-0.21325370834136,-0.1005154639175257,1.3450654208516497,1.2234957020057309,1.5421155729676788,0.3662679705788192,0.3175824175824175,0.4153400868306802,0.4765668593047242,0.3327261687917426,0.5954063604240283,0.1452012970640626,0.1022076860179885,0.1822328931572629,0.2101537369877243,0.1486830926083262,0.258957305299292,51,1.1587959524836458,1.2241521870582623,1.2135230501490704,1.2251072034938337,1.2388477758987073,1.578676073888245
149,2023-05-11,2,0.4613291501637952,0.2896103896103896,0.5211864406779662,-0.0884204793156446,-0.2284382284382284,-0.0378559463986599,1.196497450157673,1.0786908077994428,1.59214501510574,0.4365804775609722,0.3444945267224726,0.48559670781893,0.9320135888066348,0.4255910987482614,1.1461716937354989,0.2523090859379064,0.1261014889091461,0.2984956452889944,0.3131227739308127,0.1600467289719626,0.3672935015472506,61,1.1360096096847696,1.1583455087358232,1.1450521661045032,1.1562584050997466,1.1657154504245353,1.3660871450343124
150,2023-05-16,2,0.5379410748588017,0.2538955087076077,0.624561403508772,-0.0006209424201167,-0.1529411764705882,0.0963149078726968,1.0035351031783672,0.8242933537051184,1.3611111111111112,0.5003114722810853,0.3179190751445087,0.5562532705389849,1.1200003864894914,0.3994755244755243,1.3914185639229424,0.3020076504987297,0.0952945828390668,0.3571629608781311,0.3551019366760832,0.0891719745222929,0.4210526315789473,66,1.1246164382853316,1.126725512380093,1.1124692083180006,1.1231043499178512,1.1300802766494882,1.2554955259295366
152,2023-06-05,2,0.645080822289585,0.4415760869565217,0.7283950617283951,0.100668857302535,-0.0471757986037656,0.1823854519522196,0.8195814428156629,0.6914957780458384,1.0990230905861456,0.5556768022010111,0.4328156650911546,0.6084558823529411,1.6298995864516796,0.9258114374034004,2.0704727921498662,0.3883986597761534,0.2578147404645827,0.4427044494158588,0.4413772894433327,0.2494808662118066,0.4992182264909537,86,1.0790437526875791,1.0088011456604342,0.9929077054313635,0.9995317706388541,0.9964170930944318,0.8744405476771826
153,2023-06-15,2,0.5872174529331903,0.4369947693770803,0.6607027376589782,0.0756584329091641,-0.0785180667784723,0.163922042604623,0.8626609189853793,0.7183281412253375,1.170416942422237,0.528225761499497,0.4241281809613572,0.581787521079258,1.3918676448215948,0.7436342592592593,1.7378711078928313,0.3442175074189015,0.2242647058823529,0.3994346597086323,0.4133346536666257,0.2705783030814689,0.4751885668916236,96,1.056257409888703,0.9549723335225621,0.9394414109561685,0.9434641945376221,0.9361324193216647,0.748837287041809
