Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,ndre_mean,ndre_min,ndre_max,dia,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6
99,2022-02-15,10,0.2068061043787545,0.1539634146341463,0.2625538020086083,-0.2742964865301043,-0.3839479392624729,-0.1501467599909686,1.763051651698066,1.353347502656748,2.2464788732394365,0.3562436356418316,0.2746177370030581,0.4363535297387437,0.2027425959660844,0.093484419263456,0.4504906333630687,0.0386845525695647,0.0020929259104227,0.1000425713069391,0.1231070717951546,-0.0229139645482057,0.2143472022955523,1,0.3624759363057643,0.1361603836855054,0.14429714011888287,0.15620238825123678,0.18251298205710345,0.01308752560493898
100,2022-03-02,10,0.1962843919756766,0.1488573193329215,0.2464265294453973,-0.2375302110159933,-0.344017094017094,-0.1309904153354632,1.6267864021275995,1.3014705882352942,2.04885993485342,0.3468936790567182,0.2804986642920748,0.4036639292482628,0.190054865900899,0.1013277428371768,0.4059925093632959,0.0453257248186869,0.0063131313131313,0.0918669739874876,0.1094465554679303,0.0016829350387075,0.1723446893787575,16,0.3829778919653148,0.21873586162221517,0.2225658760801225,0.22544892362597604,0.22534996350820746,0.16866942454958636
101,2022-03-07,10,0.2245542007513608,0.181046676096181,0.2821368948247078,-0.202474358756982,-0.2707616707616707,-0.1015015015015015,1.5095630833664309,1.2259358288770053,1.7425876010781671,0.3265378016218543,0.2619439868204283,0.378440366972477,0.2881081508645343,0.1913152926368786,0.5088967971530249,0.0726095339742538,0.0444184687317358,0.1248832139520398,0.1305219770053058,0.0541176470588235,0.1987110633727175,21,0.38981187718516497,0.24503592797566554,0.2476549470771291,0.24834799518478184,0.2431607147630016,0.21053541261127912
102,2022-03-17,10,0.2797265384539908,0.225103734439834,0.3817492895484686,-0.1645812153877165,-0.2462383568187246,-0.0755973364669016,1.3959251404417332,1.1635593220338982,1.6533586818757922,0.3818339947253573,0.3306177868295994,0.4305328538738149,0.3666363444961908,0.2478678038379531,0.6744186046511629,0.1048369431659434,0.0594831789371038,0.1907151819322459,0.1819579951170941,0.1105121293800539,0.2556260819388344,31,0.4034798476248653,0.2957984212443868,0.29631185834972007,0.29367716897583623,0.28255293239489726,0.2828715725238792
103,2022-03-22,10,0.319052724707507,0.2291350531107739,0.4515942028985507,-0.1206513935686137,-0.197992700729927,-0.0239234449760765,1.276588455306667,1.0490196078431373,1.4937428896473266,0.4319846340792707,0.3534090909090909,0.50814332247557,0.4391819096975173,0.2651265126512652,0.705223880597015,0.1282392972640708,0.0683974038941587,0.2067307692307692,0.2238252309538123,0.1283956350127699,0.3093340190280277,36,0.4103138328447154,0.3202608481596579,0.31987287554653365,0.3160456332975236,0.30368161697825,0.3143323102928129
104,2022-03-27,10,0.3277718360796494,0.2143820224719101,0.4988452655889145,-0.1163559801965222,-0.1976924783669847,-0.0042016806722689,1.2659795402031715,1.0084388185654007,1.4928097345132745,0.4377540562955679,0.3409326424870466,0.5365492749334122,0.4795833613765509,0.2080309627479439,0.777307963354475,0.1410468601447164,0.0529209621993127,0.2176795580110497,0.2221349225030155,0.1207970112079701,0.3234062354583527,41,0.4171478180645656,0.34411072859553576,0.3429177183978455,0.33817708193845364,0.3254890205048158,0.34322603111648314
105,2022-04-06,10,0.357730994725381,0.2473025463962019,0.4985200845665962,-0.0186025414182089,-0.1062068965517241,0.1344430217669654,1.0409949583959257,0.7629796839729119,1.2376543209876545,0.3561511801771422,0.2742504409171076,0.4414850686037126,0.6251546598747432,0.3138476281744131,1.0410094637223977,0.1818766904789945,0.0916955017301038,0.2723586393331831,0.259808739028666,0.1613421740004018,0.3819457984012478,51,0.4308157885042659,0.3899728500291122,0.38744523490642246,0.38161549899528474,0.37039898184110776,0.39473485525083174
106,2022-04-11,10,0.4171372104794943,0.2789051439358188,0.5543478260869565,-0.0398857955368841,-0.1349193145899185,0.0648464163822525,1.0857519024799012,0.8782051282051282,1.311923076923077,0.444261140449652,0.3536463536463536,0.5410866636731029,0.7054286375757658,0.3323108384458078,1.0581542351453854,0.2091791466255796,0.1065592635212888,0.2838388411045722,0.2699978004878235,0.1653407869275424,0.3689668927004387,56,0.43764977372411606,0.4119850910268107,0.4089210854849169,0.4028679877830724,0.39316608073534126,0.41795173893964277
107,2022-04-16,10,0.4177809856281187,0.2808062299587723,0.5318930041152263,-0.0557602894107668,-0.1491174680462568,0.037860368183397,1.1202806717843743,0.927041499330656,1.3505007153075823,0.4492577221405278,0.3455245428296439,0.5123425692695214,0.7860511023754486,0.3969773299748111,1.1982116244411327,0.2145333600325398,0.1146297948260481,0.3026760197453884,0.2806659213047831,0.1696297845638987,0.3772621809744779,61,0.4444837589439662,0.4333847855451161,0.42986711556036794,0.42377450163387587,0.4159400544322549,0.43981166847093667
108,2022-05-01,10,0.4622880104786433,0.3428927680798005,0.5801041064198958,0.0241046717071109,-0.1177635923398635,0.1555922410235245,0.9558076660538668,0.7307142857142858,1.2669660678642714,0.4387935389894949,0.3572778827977316,0.4977827050997783,0.9564550817129942,0.5844155844155845,1.4682539682539684,0.2595127486269463,0.1730890713834491,0.3501432664756447,0.3156361072668134,0.1865008880994671,0.4227642276422764,76,0.4649857146035167,0.49390859022367356,0.4894921673746078,0.4841726389829924,0.48301679614905235,0.4991487963532481
