Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,evi_mean,evi_min,evi_max,ndwi_mean,ndwi_min,ndwi_max,dia,ndmi_mean_pred_1,ndmi_mean_pred_2,ndmi_mean_pred_3,ndmi_mean_pred_4,ndmi_mean_pred_5,ndmi_mean_pred_6
49,2021-02-05,16,0.1425017831829238,0.072599531615925,0.1898898250162022,0.0389645426525261,-0.079967905857181,0.1435952637244348,0.92771133814867,0.7488704819277109,1.1738372093023255,0.0998177504290464,0.0528735632183908,0.1363383416805787,-0.95235882871922,-2.875647668393783,-0.4370546318289786,-0.0998177504290464,-0.1363383416805787,-0.0528735632183908,0,-0.00887529196693813,-0.17378984116095553,-0.16807893068733182,-0.14784477496930143,-0.08995889784812289,-0.0008185874929120475
58,2021-02-10,16,0.1924675682247276,0.1311216429699842,0.30669434353918,-0.1252481567199252,-0.2247081712062257,0.0576789437109103,1.3020329682426788,0.8909329829172142,1.5796737766624842,0.1653767887067664,0.0878661087866108,0.287321063394683,-2.960805503073807,-152.22222222222223,349.0,-0.1653767887067664,-0.287321063394683,-0.0878661087866108,5,-0.007597881644727606,-0.16031806670349416,-0.15545728421383823,-0.1406003686803482,-0.10699164476800066,-0.06867226318958923
57,2021-02-20,16,0.2164320383413176,0.1532301121195942,0.4426031937330521,-0.2155915089626632,-0.305204804434863,0.0372616984402079,1.5598403947299266,0.9281537176274018,1.87854609929078,0.3311370660853329,0.2773851590106007,0.4933167547404414,0.521984253139195,0.3595554587056003,1.1045112781954889,-0.3311370660853329,-0.4933167547404414,-0.2773851590106007,15,-0.0050430610003065575,-0.13423217717548425,-0.1309225193473576,-0.12505728384171202,-0.12754648085693074,-0.15437003454937362
66,2021-02-25,16,0.2112636411551224,0.1506849315068493,0.3781902552204176,-0.2328562895128865,-0.2925827494563904,-0.0173697270471464,1.6113421882494003,1.0353535353535352,1.8271857923497268,0.310897980315085,0.2673931265716681,0.4470016207455429,0.4595791863032131,0.3003185196420446,0.8754027926960257,-0.310897980315085,-0.4470016207455429,-0.2673931265716681,20,-0.003765650678096033,-0.12161806210493578,-0.11901175017384866,-0.11682793070231307,-0.13196665623253012,-0.17673527804750608
55,2021-03-12,16,0.2633819487491583,0.1971731448763251,0.3702460850111856,-0.1927127757334419,-0.2518947837717343,-0.0464893820547159,1.4816534561952426,1.0975120385232744,1.6734207389749702,0.307406654310058,0.2649700598802395,0.4023635340461451,0.9986436613728796,0.5746921292164912,1.8726844055237453,-0.307406654310058,-0.4023635340461451,-0.2649700598802395,35,6.658028853553932e-05,-0.08549103566711609,-0.08471999100911538,-0.09070739496467065,-0.12668306502302418,-0.1850323291074649
59,2021-03-17,16,0.2843338517209856,0.198180636777128,0.4047186932849365,-0.1447987765151985,-0.2089485458612975,-0.0612755314714464,1.3418266979815925,1.130550621669627,1.5282805429864252,0.3088100634506626,0.2561750176429075,0.3747779751332149,1.0997072625790194,0.6253521126760564,1.7009038619556285,-0.3088100634506626,-0.3747779751332149,-0.2561750176429075,40,0.0013439906107460646,-0.07402046644578479,-0.07377350277193219,-0.08162905224010038,-0.11996299918155211,-0.17360818960891927
56,2021-03-22,16,0.308680532057098,0.1873385012919896,0.4626334519572954,-0.147868848804491,-0.2273924495171203,-0.0251655629139072,1.353497687385662,1.0516304347826086,1.5886363636363636,0.3465113213564961,0.2772758860319666,0.4343491882654514,0.9872302699575716,0.4401969302056183,1.7655749815316424,-0.3465113213564961,-0.4343491882654514,-0.2772758860319666,45,0.00262140093295659,-0.06283578368675778,-0.06307102129317797,-0.07241591214950713,-0.11131951075225037,-0.157396069515667
60,2021-03-27,16,0.2929707952576403,0.198394495412844,0.398837823560486,-0.0816229404050589,-0.1567384875369666,0.0052950075642965,1.1809920179726234,0.9894657637321296,1.371743486973948,0.3130780667714286,0.246060606060606,0.3868766404199475,1.052963436016112,0.6015299026425591,1.7205882352941178,-0.3130780667714286,-0.3868766404199475,-0.246060606060606,50,0.0038988112551671134,-0.051936987390035064,-0.052613721182591805,-0.06309731795253924,-0.10105430177723085,-0.13756050051856114
61,2021-04-06,16,0.3477069988096365,0.1910112359550561,0.5033826108744676,-0.0855229850017649,-0.191934858472276,0.0352618966107497,1.195267471864259,0.9318783068783068,1.4750479846449136,0.3672539372515632,0.2720542874768661,0.4658264663111973,1.0782898201462197,0.4987633965375103,1.7467581998474446,-0.3672539372515632,-0.4658264663111973,-0.2720542874768661,60,0.006453631899588162,-0.030997054183502543,-0.03243936350487944,-0.04425704839692396,-0.07676390018541526,-0.09101509369530805
64,2021-04-16,16,0.3578254857740925,0.2192405063291139,0.4668446817979528,-0.0592758593766488,-0.1696763811907742,0.032258064516129,1.1335307106584085,0.9375,1.40869939707149,0.3405382094919661,0.2493268712977921,0.4192708333333333,1.950618831554933,0.9068627450980392,3.706677937447168,-0.3405382094919661,-0.4192708333333333,-0.2493268712977921,70,0.00900845254400921,-0.011200666826187212,-0.013259826616707271,-0.025326622125845587,-0.04910714996181612,-0.04075704472569319
