Id,Fecha,Parcela,ndvi_mean,ndvi_min,ndvi_max,ndmi_mean,ndmi_min,ndmi_max,msi_mean,msi_min,msi_max,gndvi_mean,gndvi_min,gndvi_max,cire_mean,cire_min,cire_max,ndre1_mean,ndre1_min,ndre1_max,ndre_mean,ndre_min,ndre_max,dia
108,2022-03-02,3,0.2966182746110563,0.130307467057101,0.6366026820930845,-0.1001536750279273,-0.2903692976104272,0.1891478792510508,1.2841605726859695,0.6818766066838047,1.818367346938776,0.3563725006173838,0.2386682711592458,0.5536694957563655,0.4232881209454654,0.1028867505551442,1.179182156133829,0.1187246083110575,0.009009009009009,0.3114921934988482,0.1703854994352742,0.0086715227193895,0.3964550145838008,1
109,2022-03-07,3,0.2669537347930359,0.1030042918454935,0.5450716090985678,-0.0083919462052651,-0.3024645257654966,0.3020944266950657,1.078710084232929,0.5359869138495092,1.8672376873661671,0.2636449284963418,0.1120107962213225,0.4780835881753313,0.4311924283452639,0.1656184486373164,1.0528169014084503,0.1204626252774701,0.0349013657056145,0.292358803986711,0.1598285550304745,-0.0126849894291754,0.3655994043186895,6
110,2022-03-17,3,0.2775708767741061,0.1448450347881087,0.5937038858829317,-0.1201375132120163,-0.3013941698352345,0.1544628540887226,1.3243380766962531,0.7324074074074074,1.862844702467344,0.3446815557385698,0.2517289073305671,0.5196998123827392,0.3594737427660063,0.1424713031735314,0.9345430978613092,0.1017958946173687,0.0342447571011414,0.2615458243598947,0.1704186892328969,0.0688972044904248,0.3547982437800543,16
111,2022-03-22,3,0.3018365170539905,0.1844660194174757,0.5519956557154494,-0.0304077841941488,-0.2271934921557234,0.2177485620377978,1.0927334581809796,0.6423751686909581,1.58796992481203,0.3777252562127452,0.2836719337848006,0.4977261243052046,0.392310039781401,0.1856936416184971,0.8009608785175018,0.1126905136809924,0.0355400696864111,0.2421326397919375,0.1893515353053969,0.0558035714285714,0.3408731056322099,21
112,2022-03-27,3,0.3103872051510447,0.1506849315068493,0.6216216216216216,-0.0976857358544492,-0.290766674578685,0.2007155635062611,1.2675139912412114,0.665673420738975,1.819946452476573,0.3847165388475396,0.2661122661122661,0.5405095249024559,0.4151292426283597,0.1663286004056794,1.0091563113145847,0.1188469457785256,0.0386241894558782,0.2801318267419962,0.1915213476074636,0.0777139401270033,0.3740020470829068,26
113,2022-04-01,3,0.3076242720184759,0.1590214067278287,0.5805799055967633,-0.0900732079401108,-0.2338916256157635,0.1512770137524558,1.2297243279997283,0.7372013651877133,1.61059670781893,0.353861933446682,0.243214475784992,0.5065616797900262,0.4370457225617518,0.1977829638273045,0.9167155425219942,0.1307130954959171,0.0455576169861884,0.2603036876355748,0.1812380626625706,0.0763322131541046,0.3468684160122582,31
115,2022-04-11,3,0.3595333691538416,0.2174316179879462,0.5717884130982368,-0.0747221002324138,-0.1807521229276182,0.1126961483594864,1.1805122023781272,0.7974358974358975,1.441263573543929,0.387591789386626,0.2850194552529183,0.5028901734104047,0.5635408326355741,0.2869022869022868,0.9878213802435724,0.1675135881653028,0.096211251435132,0.2770848618244069,0.2256203408398358,0.1309408341416101,0.3571117877337973,41
116,2022-04-16,3,0.3842783909327137,0.256198347107438,0.5716046339659847,-0.065470650313191,-0.1675296475697344,0.1174202593760953,1.1555524015679155,0.7898368883312421,1.4024879614767256,0.395932667290338,0.3090909090909091,0.5116168800379327,0.6899835969370544,0.3929483903934594,1.1954513148542998,0.1930724398537199,0.1156800723000451,0.3020833333333333,0.249019954986504,0.1561122709348179,0.38759521218716,46
117,2022-05-01,3,0.4633160379821748,0.3507779349363508,0.5811271297509829,0.0578377163697768,-0.0742584975102836,0.2720371151412906,0.902385836465474,0.5722811671087533,1.1604303086997194,0.3954293641462003,0.2794376098418277,0.4985968194574368,0.890932649188415,0.6054519368723099,1.332239540607055,0.2529936334370082,0.1972358191765044,0.3382193268186753,0.2925997232801065,0.1904127829560586,0.4243211334120425,61
118,2022-05-06,3,0.4682313225857581,0.3728963684676705,0.5721476510067114,0.066123740293123,-0.0476744186046511,0.2398279854449222,0.8859036745768815,0.6131270010672358,1.1001221001221002,0.3900411265581449,0.3197797543413808,0.4709576138147566,0.9949916899226772,0.739513205592957,1.3934426229508197,0.2617554532027568,0.2048864123446206,0.3259668508287293,0.32337948731362,0.2518277822908205,0.421581642328845,66
119,2022-05-11,3,0.4694292333897346,0.3903381642512077,0.5639237563923757,0.0516381330273508,-0.0469193521456002,0.197366079373554,0.9090622388767496,0.670332936979786,1.098458304134548,0.4116628745715753,0.3449477351916376,0.4957759004001779,0.944669867581938,0.7121026894865525,1.2929577464788733,0.261774964334982,0.2134831460674157,0.323164918970448,0.3124356609686581,0.2501095050372317,0.4063545150501672,71
121,2022-05-21,3,0.5046136421256439,0.3620137299771167,0.6406181015452539,0.075026402596432,-0.04,0.2366056572379367,0.868312284065932,0.6173304628632938,1.0833333333333333,0.4545971456327409,0.3752310536044362,0.5574182732606874,0.9970480714434204,0.6161290322580646,1.6350148367952522,0.2719952664087909,0.1872405505789818,0.3760703540847026,0.3292524294159157,0.2307692307692307,0.4676145339652449,81
122,2022-05-26,3,0.4921665471360185,0.3374503749448611,0.6586620926243568,0.0574470019938949,-0.0636588380716934,0.237364043506078,0.9005822622893113,0.6163391933815926,1.135973597359736,0.4470212157195664,0.3494840735755944,0.5659919028340081,0.9955818882827052,0.5693950177935942,1.7708179808400883,0.2634168667481966,0.1654645736105218,0.3901123595505618,0.3216937628978749,0.2127276365819491,0.4805741626794258,86
124,2022-06-05,3,0.506025731243237,0.3505572441742654,0.7221238938053097,0.0493868287588395,-0.0934221482098251,0.2749517063747585,0.9200086247318532,0.5686868686868687,1.206098457016899,0.4611032233768312,0.3703319502074689,0.6117216117216118,0.944022965518736,0.526044647967945,1.9342723004694835,0.2558157488145516,0.1574632264287436,0.4173695007978117,0.3152981704237361,0.2039188881294144,0.5120274914089347,96
